시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
강원특별자치도 삼척시 교동,745-1,745,1,신동아,59.895,202312,21,"13,300",8,1998,정상로 90,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,745-1,745,1,신동아,59.895,202312,27,"12,800",12,1998,정상로 90,, ,중개거래,삼척시
강원특별자치도 삼척시 교동,781,781,0,코아루타워,59.97,202312,21,"17,800",23,2014,교동로 97,, ,중개거래,삼척시
강원특별자치도 삼척시 남양동,05월 06일,5,6,강부맨션,84.37,202312,29,"9,500",2,1991,봉황로 91-36,,20240102,직거래,-
강원특별자치도 삼척시 남양동,338,338,0,동화3차,59.34,202312,29,"10,900",7,1994,남양길 14-17,, ,중개거래,삼척시
강원특별자치도 삼척시 남양동,131-16,131,16,드림팰리스,84.908,202312,19,"21,000",2,2017,중앙로 173-21,,20231221,직거래,-
강원특별자치도 삼척시 남양동,336-6,336,6,백조맨션3차,82.95,202312,5,"8,500",3,1990,남양길 41-39,, ,중개거래,삼척시
강원특별자치도 삼척시 남양동,348-3,348,3,백조임대(348-3),35.7,202312,11,"3,500",2,1988,남양길 63-24,,20231212,직거래,-
강원특별자치도 삼척시 남양동,07월 07일,7,7,현대,55.29,202312,13,"5,500",2,1986,봉황로 73,,20240104,직거래,-
강원특별자치도 삼척시 마달동,Apr-53,53,4,누가,27.18,202312,23,"2,800",5,1995,마달1길 75,,20231226,직거래,-
강원특별자치도 삼척시 마달동,179,179,0,세영리첼,62.646,202312,23,"20,300",9,2018,마달길 215,, ,중개거래,삼척시
강원특별자치도 삼척시 마달동,124,124,0,혜진1,59.14,202312,11,"5,000",1,1992,마달길 220,, ,직거래,-
강원특별자치도 삼척시 원당동,117,117,0,한양,84.54,202312,17,"14,000",5,1991,오십천로 295-7,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,356-2,356,2,강부3차,27.36,202312,1,"3,650",12,1995,동해대로 4122-20,20231227, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,356-2,356,2,강부3차,27.36,202312,28,"3,470",13,1995,동해대로 4122-20,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,121-1,121,1,동화4차,84.68,202312,4,"8,800",6,1996,동해대로 3943,,20231218,직거래,-
강원특별자치도 삼척시 정상동,316-3,316,3,유성,48.03,202312,4,"5,200",9,1999,동해대로 4044-13,,20231205,중개거래,삼척시
강원특별자치도 삼척시 정상동,316-3,316,3,유성,48.03,202312,5,"5,600",6,1999,동해대로 4044-13,,20231205,직거래,-
강원특별자치도 삼척시 정상동,316-3,316,3,유성,59.43,202312,6,"6,250",3,1999,동해대로 4044-13,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,316-3,316,3,유성,59.43,202312,8,"6,500",8,1999,동해대로 4044-13,,20231212,직거래,-
강원특별자치도 삼척시 정상동,316-3,316,3,유성,48.03,202312,21,"5,200",3,1999,동해대로 4044-13,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,316-3,316,3,유성,59.43,202312,21,"6,400",7,1999,동해대로 4044-13,,20240104,중개거래,삼척시
강원특별자치도 삼척시 정상동,316-3,316,3,유성,59.43,202312,22,"6,300",12,1999,동해대로 4044-13,,20231222,직거래,-
강원특별자치도 삼척시 정상동,454,454,0,정상주공,47.01,202312,8,"5,500",3,1988,척주로 128,, ,직거래,-
강원특별자치도 삼척시 정상동,457-1,457,1,청솔1차,59.85,202312,1,"9,500",4,2002,청석로 64,, ,직거래,-
강원특별자치도 삼척시 정상동,457-1,457,1,청솔1차,59.85,202312,9,"9,000",9,2002,청석로 64,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,457-1,457,1,청솔1차,59.85,202312,18,"8,400",9,2002,청석로 64,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,457-1,457,1,청솔1차,59.85,202312,18,"8,500",10,2002,청석로 64,,20231220,직거래,-
강원특별자치도 삼척시 정상동,457-1,457,1,청솔1차,59.85,202312,23,"8,000",10,2002,청석로 64,, ,중개거래,삼척시
강원특별자치도 삼척시 정상동,473,473,0,현진에버빌,84.999,202312,28,"29,800",6,2005,정상로 35,, ,중개거래,삼척시
강원특별자치도 속초시 교동,781-12,781,12,계명,30.21,202312,29,"4,900",3,1996,미시령로 3373-7,,20231229,중개거래,속초시
강원특별자치도 속초시 교동,904-1,904,1,근로자(개나리),49.94,202312,4,"9,500",2,1991,만천4길 46,, ,중개거래,속초시
강원특별자치도 속초시 교동,1029,1029,0,남광하우스토리,84.9976,202312,14,"26,300",1,2011,동해대로 4284,,20240104,중개거래,속초시
강원특별자치도 속초시 교동,1029,1029,0,남광하우스토리,59.5144,202312,20,"20,400",9,2011,동해대로 4284,,20231220,중개거래,속초시
강원특별자치도 속초시 교동,1029,1029,0,남광하우스토리,84.9976,202312,21,"28,500",7,2011,동해대로 4284,,20231222,중개거래,속초시
강원특별자치도 속초시 교동,783,783,0,대명늘푸른,59.9584,202312,29,"15,000",15,2000,미시령로3337번길 7,,20240104,직거래,-
강원특별자치도 속초시 교동,620-13,620,13,럭키설악2,84.991,202312,4,"17,000",13,1992,미시령로 3409,, ,중개거래,속초시
강원특별자치도 속초시 교동,800-68,800,68,로얄2,36.78,202312,26,"5,000",5,1987,만리공원길 16,,20231229,직거래,-
강원특별자치도 속초시 교동,904-6,904,6,로얄나하나1차,59.97,202312,13,"13,000",5,1993,만천1길 43,, ,중개거래,속초시
강원특별자치도 속초시 교동,923,923,0,삼환,54.58,202312,11,"13,600",6,1994,밤골3길 39,, ,직거래,-
강원특별자치도 속초시 교동,923,923,0,삼환,54.58,202312,30,"12,200",7,1994,밤골3길 39,, ,중개거래,속초시
강원특별자치도 속초시 교동,1033,1033,0,속초미소지움더뷰,84.831,202312,22,"35,000",6,2021,중앙로17번길 11,, ,중개거래,속초시
강원특별자치도 속초시 교동,961-1,961,1,주공3,41.85,202312,5,"11,000",10,1993,먹거리길 17,,20231205,직거래,-
강원특별자치도 속초시 교동,961-1,961,1,주공3,41.85,202312,7,"10,500",3,1993,먹거리길 17,,20240103,중개거래,속초시
강원특별자치도 속초시 교동,961-1,961,1,주공3,41.85,202312,15,"10,000",2,1993,먹거리길 17,, ,중개거래,속초시
강원특별자치도 속초시 교동,961,961,0,청초대우,59.946,202312,21,"17,250",2,1998,동해대로 4271,, ,중개거래,속초시
강원특별자치도 속초시 교동,961,961,0,청초대우,59.946,202312,27,"19,500",9,1998,동해대로 4271,, ,중개거래,속초시
강원특별자치도 속초시 교동,618-10,618,10,현대1,75.24,202312,12,"10,000",2,1991,미시령로3359번길 9,,20231214,직거래,-
강원특별자치도 속초시 교동,618-10,618,10,현대1,84.99,202312,16,"21,700",15,1991,미시령로3359번길 9,, ,중개거래,속초시
강원특별자치도 속초시 교동,781-6,781,6,현대2,84.96,202312,18,"19,000",12,1992,미시령로3359번길 4,,20231220,중개거래,속초시
강원특별자치도 속초시 교동,620,620,0,협성,28.07,202312,31,"6,500",6,1997,미시령로3359번길 42,,20240104,중개거래,속초시
강원특별자치도 속초시 금호동,625,625,0,속초대명2,59.895,202312,11,"11,300",2,1992,번영로67번길 25,, ,중개거래,속초시
강원특별자치도 속초시 동명동,596,596,0,e편한세상영랑호,84.9451,202312,16,"39,000",19,2017,번영로129번길 22,, ,중개거래,속초시
강원특별자치도 속초시 동명동,512,512,0,대명영랑호,84.9,202312,27,"20,600",2,1997,영랑호반길 103,, ,중개거래,속초시
강원특별자치도 속초시 영랑동,157,157,0,양우비치타워맨션,59.985,202312,1,"16,200",10,1990,영랑로4길 10,,20231207,중개거래,속초시
강원특별자치도 속초시 조양동,1571,1571,0,ES아뜨리움,79.4635,202312,21,"34,000",12,2017,조양로 40,,20231227,직거래,-
강원특별자치도 속초시 조양동,1571,1571,0,ES아뜨리움,79.4635,202312,21,"30,000",10,2017,조양로 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1571,1571,0,ES아뜨리움,79.4635,202312,22,"30,000",6,2017,조양로 40,20240110, ,중개거래,속초시
강원특별자치도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,202312,8,"24,000",2,2009,온정로1길 11-8,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,202312,11,"24,800",4,2009,온정로1길 11-8,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1568,1568,0,대광로제비앙,84.8533,202312,30,"29,000",11,2009,온정로1길 11-8,, ,중개거래,속초시
강원특별자치도 속초시 조양동,579,579,0,대명타워,59.93,202312,5,"12,000",14,1996,청대로232번길 15-19,,20231205,직거래,-
강원특별자치도 속초시 조양동,1540-1,1540,1,부영2,49.92,202312,21,"15,700",9,1998,조양로142번길 6,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1499,1499,0,부영3,133.835,202312,19,"28,000",13,1996,소평로 162,,20231220,직거래,-
강원특별자치도 속초시 조양동,1499,1499,0,부영3,59.905,202312,19,"16,000",10,1996,소평로 162,,20231226,직거래,-
강원특별자치도 속초시 조양동,1501,1501,0,부영5,50,202312,8,"12,900",11,1995,청대로204번길 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1501,1501,0,부영5,50,202312,9,"12,000",13,1995,청대로204번길 40,,20231211,중개거래,속초시
강원특별자치도 속초시 조양동,1501,1501,0,부영5,50,202312,18,"12,000",9,1995,청대로204번길 40,,20231218,직거래,-
강원특별자치도 속초시 조양동,1502,1502,0,부영6,50,202312,7,"12,000",10,1995,조양로 163,,20231213,중개거래,속초시
강원특별자치도 속초시 조양동,1502,1502,0,부영6,50,202312,20,"13,000",5,1995,조양로 163,,20231227,직거래,-
강원특별자치도 속초시 조양동,1505,1505,0,부영9,50,202312,14,"16,200",15,1995,조양로142번길 13,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1561,1561,0,삼성쉐르빌,84.9909,202312,5,"29,800",7,2006,청대로 207,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1561,1561,0,삼성쉐르빌,84.9909,202312,22,"33,200",13,2006,청대로 207,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202312,8,"14,000",8,2001,청대로 22-7,,20231213,직거래,-
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,49.65,202312,11,"12,100",9,2001,청대로 22-7,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,49.65,202312,14,"12,000",7,2001,청대로 22-7,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202312,20,"14,800",8,2001,청대로 8,,20231220,중개거래,속초시
강원특별자치도 속초시 조양동,1588,1588,0,속초2차IPARK,79.36,202312,28,"35,000",3,2022,청대마을길 60,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1572,1572,0,속초KCC스위첸,74.5213,202312,11,"39,500",16,2019,청대로 40,,20231211,직거래,-
강원특별자치도 속초시 조양동,1572,1572,0,속초KCC스위첸,84.9762,202312,13,"41,500",16,2019,청대로 40,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1572,1572,0,속초KCC스위첸,74.5213,202312,18,"35,500",20,2019,청대로 40,,20231218,직거래,-
강원특별자치도 속초시 조양동,1586,1586,0,속초자이,84.9974,202312,14,"45,500",12,2020,조양로 181,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1586,1586,0,속초자이,74.9116,202312,21,"43,000",19,2020,조양로 181,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1587,1587,0,속초조양동양우내안애오션스카이,84.7931,202312,27,"38,000",6,2021,청호로 8,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1569,1569,0,속초조양양우내안애아파트,59.9903,202312,4,"24,800",6,2015,온정로1길 30,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,202312,14,"16,300",7,1998,온정로 6,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,202312,22,"15,500",7,1998,온정로 6,,20231222,직거래,-
강원특별자치도 속초시 조양동,1217-1,1217,1,조양1주공,59.99,202312,27,"18,250",2,1998,온정로 6,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1215-1,1215,1,조양2주공,49.62,202312,21,"11,000",9,1998,온정로 24,, ,중개거래,속초시
강원특별자치도 속초시 조양동,1582,1582,0,효성해링턴플레이스,59.98,202312,15,"29,000",15,2019,청대로 210,, ,중개거래,속초시
강원특별자치도 속초시 청학동,642-5,642,5,청학대명,77.13,202312,7,"10,000",1,1990,청학로3길 6,, ,직거래,-
강원특별자치도 양구군 양구읍 상리,510,510,0,경림,59.4,202312,23,"11,800",8,1998,양록길23번길 11,, ,중개거래,양구군
강원특별자치도 양구군 양구읍 상리,655,655,0,서희스타힐스,74.238,202312,15,"25,500",9,2013,청춘로 16,, ,중개거래,양구군
강원특별자치도 양구군 양구읍 상리,655,655,0,서희스타힐스,84.99,202312,16,"25,000",14,2013,청춘로 16,, ,중개거래,양구군
강원특별자치도 양구군 양구읍 상리,655,655,0,서희스타힐스,84.99,202312,16,"25,000",4,2013,청춘로 16,20231221, ,중개거래,양구군
강원특별자치도 양구군 양구읍 상리,655,655,0,서희스타힐스,84.99,202312,28,"26,000",1,2013,청춘로 16,, ,직거래,-
강원특별자치도 양구군 양구읍 정림리,436,436,0,양구석미모닝파크,77.12,202312,7,"16,300",3,2010,박수근로313번길 17,, ,중개거래,양구군
강원특별자치도 양양군 강현면 강선리,987,987,0,양양우미린디오션,75.98,202312,4,"23,500",2,2019,물치천로 70-9,,20240103,중개거래,양양군
강원특별자치도 양양군 양양읍 서문리,414,414,0,양양서문주공,51.85,202312,27,"15,000",13,2005,양양로 154-9,, ,중개거래,양양군
강원특별자치도 양양군 양양읍 연창리,358,358,0,양우내안애,83.9688,202312,21,"30,000",14,2018,미륵길 40,,20240105,중개거래,속초시
강원특별자치도 양양군 양양읍 월리,449-1,449,1,명지푸르미,59.449,202312,30,"11,800",15,2002,남대천로 99-14,, ,중개거래,속초시
강원특별자치도 양양군 양양읍 청곡리,17,17,0,유화,41.57,202312,9,"5,800",13,1995,청곡길 12,,20240104,직거래,-
강원특별자치도 양양군 양양읍 청곡리,17,17,0,유화,41.57,202312,11,"4,500",4,1995,청곡길 12,,20231219,직거래,-
강원특별자치도 양양군 현북면 기사문리,145,145,0,TM힐,30.2226,202312,20,"12,500",7,2003,동해대로 1269-17,, ,직거래,-
강원특별자치도 양양군 현북면 중광정리,176-1,176,1,심미,38.6106,202312,8,"10,500",1,2001,동해대로 1611-7,, ,중개거래,양양군
강원특별자치도 영월군 영월읍 방절리,482-1,482,1,신아,39.9,202312,19,"3,850",11,1997,청령포로 213,,20231226,직거래,-
강원특별자치도 영월군 영월읍 영흥리,1137,1137,0,영월코아루에듀타운,84.3681,202312,1,"24,800",20,2021,봉래산로 114,,20240102,중개거래,영월군
강원특별자치도 영월군 영월읍 영흥리,1137,1137,0,영월코아루에듀타운,69.4673,202312,12,"21,000",20,2021,봉래산로 114,, ,중개거래,영월군
강원특별자치도 영월군 영월읍 영흥리,1137,1137,0,영월코아루에듀타운,84.3681,202312,13,"25,000",9,2021,봉래산로 114,,20231221,중개거래,영월군
강원특별자치도 영월군 영월읍 하송리,26,26,0,다미아아파트,59.9208,202312,1,"20,300",7,2017,제방안길 54,,20231222,중개거래,영월군
강원특별자치도 영월군 영월읍 하송리,26,26,0,다미아아파트,59.9208,202312,8,"19,800",17,2017,제방안길 54,, ,직거래,-
강원특별자치도 영월군 영월읍 하송리,363,363,0,드림채,84.9381,202312,15,"19,000",8,2012,하송로 146-10,,20231227,중개거래,영월군
강원특별자치도 영월군 영월읍 하송리,363,363,0,드림채,84.9381,202312,27,"21,300",8,2012,하송로 146-10,, ,중개거래,영월군
강원특별자치도 영월군 영월읍 하송리,363,363,0,드림채,84.9381,202312,30,"23,300",19,2012,하송로 146-10,, ,중개거래,영월군
